Source,Target,Type,Id,Label,Weight,value
Trinidad and Tobago,United States,Undirected,8323,,22,22
Trinidad and Tobago,Saint Vincent and the Grenadines,Undirected,8324,,3,3
Saint Vincent and the Grenadines,United States,Undirected,8325,,3,3
Kazakhstan,Tajikistan,Undirected,8326,,10,10
Kazakhstan,Russia,Undirected,8327,,107,107
Kazakhstan,Belarus,Undirected,8328,,3,3
Kazakhstan,China,Undirected,8329,,19,19
Kazakhstan,Armenia,Undirected,8330,,3,3
Kazakhstan,Azerbaijan,Undirected,8331,,9,9
Kazakhstan,Georgia,Undirected,8332,,5,5
Kazakhstan,Uzbekistan,Undirected,8333,,8,8
Kazakhstan,Thailand,Undirected,8334,,2,2
Kazakhstan,India,Undirected,8335,,2,2
Kazakhstan,Kyrgyzstan,Undirected,8336,,8,8
Kazakhstan,Hong Kong,Undirected,8337,,3,3
Kazakhstan,Ukraine,Undirected,8338,,8,8
Kazakhstan,Malaysia,Undirected,8339,,2,2
Kazakhstan,Vietnam,Undirected,8340,,2,2
Kazakhstan,Lithuania,Undirected,8341,,1,1
Kazakhstan,Mongolia,Undirected,8342,,1,1
Kazakhstan,Turkmenistan,Undirected,8343,,1,1
Kyrgyzstan,Tajikistan,Undirected,8344,,4,4
Kyrgyzstan,Russia,Undirected,8345,,111,111
Kyrgyzstan,China,Undirected,8346,,14,14
Kyrgyzstan,Uzbekistan,Undirected,8347,,4,4
Kyrgyzstan,Mongolia,Undirected,8348,,2,2
Azerbaijan,Russia,Undirected,8349,,51,51
Azerbaijan,Belarus,Undirected,8350,,2,2
Azerbaijan,Latvia,Undirected,8351,,4,4
Azerbaijan,China,Undirected,8352,,4,4
Azerbaijan,Uzbekistan,Undirected,8353,,3,3
Azerbaijan,Ukraine,Undirected,8354,,8,8
Azerbaijan,Georgia,Undirected,8355,,5,5
Azerbaijan,Turkmenistan,Undirected,8356,,4,4
Azerbaijan,India,Undirected,8357,,1,1
Azerbaijan,United States,Undirected,8358,,1,1
Russia,Uzbekistan,Undirected,8359,,210,210
Russia,Armenia,Undirected,8360,,71,71
Russia,Tajikistan,Undirected,8361,,165,165
Russia,Georgia,Undirected,8362,,25,25
Russia,Belarus,Undirected,8363,,30,30
Russia,Latvia,Undirected,8364,,19,19
Russia,China,Undirected,8365,,134,134
Russia,Thailand,Undirected,8366,,40,40
Russia,Hong Kong,Undirected,8367,,22,22
Russia,United States,Undirected,8368,,26,26
Russia,North Korea,Undirected,8369,,2,2
Russia,Ukraine,Undirected,8370,,93,93
Russia,Mongolia,Undirected,8371,,6,6
Russia,Turkmenistan,Undirected,8372,,6,6
Russia,Singapore,Undirected,8373,,4,4
Russia,India,Undirected,8374,,4,4
Russia,Vietnam,Undirected,8375,,20,20
Russia,Maldives,Undirected,8376,,4,4
Russia,Lithuania,Undirected,8377,,8,8
Russia,Sri Lanka,Undirected,8378,,5,5
Russia,Indonesia,Undirected,8379,,3,3
Ukraine,Belarus,Undirected,8380,,9,9
Ukraine,Latvia,Undirected,8381,,6,6
Ukraine,Uzbekistan,Undirected,8382,,2,2
Ukraine,Georgia,Undirected,8383,,18,18
Ukraine,Thailand,Undirected,8384,,2,2
Ukraine,Armenia,Undirected,8385,,4,4
Ukraine,United States,Undirected,8386,,2,2
Ukraine,Lithuania,Undirected,8387,,7,7
Ukraine,Sri Lanka,Undirected,8388,,1,1
Ukraine,India,Undirected,8389,,1,1
Ukraine,China,Undirected,8390,,1,1
Belarus,Turkmenistan,Undirected,8391,,3,3
Belarus,Georgia,Undirected,8392,,6,6
Belarus,Armenia,Undirected,8393,,2,2
Belarus,Latvia,Undirected,8394,,4,4
Belarus,Lithuania,Undirected,8395,,2,2
Belarus,China,Undirected,8396,,1,1
Belarus,Uzbekistan,Undirected,8397,,1,1
Turkmenistan,China,Undirected,8398,,4,4
Turkmenistan,India,Undirected,8399,,4,4
Turkmenistan,Thailand,Undirected,8400,,1,1
Turkmenistan,Malaysia,Undirected,8401,,1,1
Turkmenistan,Bangladesh,Undirected,8402,,1,1
Tajikistan,India,Undirected,8403,,2,2
Tajikistan,China,Undirected,8404,,8,8
Tajikistan,Uzbekistan,Undirected,8405,,2,2
Uzbekistan,Latvia,Undirected,8406,,4,4
Uzbekistan,China,Undirected,8407,,8,8
Uzbekistan,India,Undirected,8408,,5,5
Uzbekistan,Thailand,Undirected,8409,,2,2
Uzbekistan,Malaysia,Undirected,8410,,4,4
Uzbekistan,Singapore,Undirected,8411,,4,4
Uzbekistan,Indonesia,Undirected,8412,,1,1
Uzbekistan,United States,Undirected,8413,,1,1
Uzbekistan,Georgia,Undirected,8414,,1,1
India,Bangladesh,Undirected,8415,,35,35
India,Thailand,Undirected,8416,,81,81
India,Nepal,Undirected,8417,,21,21
India,Singapore,Undirected,8418,,96,96
India,Malaysia,Undirected,8419,,58,58
India,Sri Lanka,Undirected,8420,,59,59
India,Hong Kong,Undirected,8421,,36,36
India,United States,Undirected,8422,,24,24
India,Burma,Undirected,8423,,6,6
India,Australia,Undirected,8424,,4,4
India,China,Undirected,8425,,24,24
India,Maldives,Undirected,8426,,14,14
India,Yemen,Undirected,8427,,3,3
India,Bhutan,Undirected,8428,,9,9
India,Vietnam,Undirected,8429,,6,6
India,Indonesia,Undirected,8430,,3,3
India,Cambodia,Undirected,8431,,1,1
Sri Lanka,Maldives,Undirected,8432,,30,30
Sri Lanka,Thailand,Undirected,8433,,9,9
Sri Lanka,Singapore,Undirected,8434,,12,12
Sri Lanka,Malaysia,Undirected,8435,,10,10
Sri Lanka,Indonesia,Undirected,8436,,4,4
Sri Lanka,Bangladesh,Undirected,8437,,4,4
Sri Lanka,China,Undirected,8438,,16,16
Sri Lanka,Hong Kong,Undirected,8439,,4,4
Sri Lanka,Australia,Undirected,8440,,4,4
Sri Lanka,Vietnam,Undirected,8441,,2,2
Cambodia,Singapore,Undirected,8442,,17,17
Cambodia,Burma,Undirected,8443,,2,2
Cambodia,China,Undirected,8444,,99,99
Cambodia,Vietnam,Undirected,8445,,35,35
Cambodia,Malaysia,Undirected,8446,,12,12
Cambodia,Thailand,Undirected,8447,,28,28
Cambodia,Hong Kong,Undirected,8448,,10,10
Cambodia,Laos,Undirected,8449,,10,10
Cambodia,Macau,Undirected,8450,,6,6
Cambodia,Indonesia,Undirected,8451,,2,2
Bangladesh,Thailand,Undirected,8452,,16,16
Bangladesh,Nepal,Undirected,8453,,9,9
Bangladesh,Malaysia,Undirected,8454,,14,14
Bangladesh,Hong Kong,Undirected,8455,,7,7
Bangladesh,Burma,Undirected,8456,,2,2
Bangladesh,Singapore,Undirected,8457,,9,9
Bangladesh,China,Undirected,8458,,5,5
Bangladesh,Bhutan,Undirected,8459,,2,2
Bangladesh,Vietnam,Undirected,8460,,3,3
Hong Kong,Singapore,Undirected,8461,,19,19
Hong Kong,China,Undirected,8462,,260,260
Hong Kong,United States,Undirected,8463,,45,45
Hong Kong,Malaysia,Undirected,8464,,25,25
Hong Kong,Australia,Undirected,8465,,33,33
Hong Kong,Brunei,Undirected,8466,,4,4
Hong Kong,Indonesia,Undirected,8467,,21,21
Hong Kong,Thailand,Undirected,8468,,63,63
Hong Kong,Vietnam,Undirected,8469,,30,30
Hong Kong,Maldives,Undirected,8470,,5,5
Hong Kong,Burma,Undirected,8471,,6,6
Hong Kong,Mongolia,Undirected,8472,,5,5
Hong Kong,Nepal,Undirected,8473,,5,5
Laos,Thailand,Undirected,8474,,28,28
Laos,Malaysia,Undirected,8475,,2,2
Laos,China,Undirected,8476,,25,25
Laos,Vietnam,Undirected,8477,,12,12
Laos,Singapore,Undirected,8478,,5,5
Macau,China,Undirected,8479,,122,122
Macau,Malaysia,Undirected,8480,,3,3
Macau,Thailand,Undirected,8481,,9,9
Macau,Vietnam,Undirected,8482,,7,7
Macau,Singapore,Undirected,8483,,2,2
Macau,North Korea,Undirected,8484,,1,1
Nepal,China,Undirected,8485,,11,11
Nepal,Malaysia,Undirected,8486,,8,8
Nepal,Bhutan,Undirected,8487,,3,3
Nepal,Singapore,Undirected,8488,,4,4
Nepal,Thailand,Undirected,8489,,5,5
Bhutan,Thailand,Undirected,8490,,1,1
Maldives,China,Undirected,8491,,11,11
Maldives,Malaysia,Undirected,8492,,3,3
Maldives,Thailand,Undirected,8493,,4,4
Maldives,Singapore,Undirected,8494,,6,6
Thailand,Singapore,Undirected,8495,,61,61
Thailand,China,Undirected,8496,,344,344
Thailand,Burma,Undirected,8497,,34,34
Thailand,Malaysia,Undirected,8498,,80,80
Thailand,Brunei,Undirected,8499,,4,4
Thailand,Australia,Undirected,8500,,29,29
Thailand,Indonesia,Undirected,8501,,20,20
Thailand,Vietnam,Undirected,8502,,42,42
Thailand,Mongolia,Undirected,8503,,2,2
Vietnam,Singapore,Undirected,8504,,34,34
Vietnam,China,Undirected,8505,,139,139
Vietnam,Malaysia,Undirected,8506,,28,28
Vietnam,Australia,Undirected,8507,,14,14
Vietnam,Indonesia,Undirected,8508,,6,6
Vietnam,Burma,Undirected,8509,,5,5
Vietnam,Brunei,Undirected,8510,,1,1
Burma,Singapore,Undirected,8511,,15,15
Burma,China,Undirected,8512,,65,65
Burma,Malaysia,Undirected,8513,,7,7
Burma,Myanmar,Undirected,8514,,3,3
Indonesia,Malaysia,Undirected,8515,,133,133
Indonesia,Brunei,Undirected,8516,,9,9
Indonesia,China,Undirected,8517,,60,60
Indonesia,Singapore,Undirected,8518,,139,139
Indonesia,Australia,Undirected,8519,,67,67
Indonesia,East Timor,Undirected,8520,,5,5
Indonesia,United States,Undirected,8521,,13,13
Malaysia,Singapore,Undirected,8522,,97,97
Malaysia,China,Undirected,8523,,105,105
Malaysia,Brunei,Undirected,8524,,20,20
Malaysia,Australia,Undirected,8525,,31,31
Malaysia,North Korea,Undirected,8526,,2,2
Brunei,Australia,Undirected,8527,,2,2
Brunei,China,Undirected,8528,,7,7
Brunei,Singapore,Undirected,8529,,4,4
East Timor,Singapore,Undirected,8530,,2,2
East Timor,Australia,Undirected,8531,,4,4
Singapore,Australia,Undirected,8532,,94,94
Singapore,China,Undirected,8533,,138,138
Singapore,United States,Undirected,8534,,12,12
Australia,China,Undirected,8535,,76,76
Australia,United States,Undirected,8536,,64,64
Australia,Solomon Islands,Undirected,8537,,5,5
Australia,Norfolk Island,Undirected,8538,,4,4
Australia,Nauru,Undirected,8539,,2,2
Australia,Christmas Island,Undirected,8540,,4,4
Australia,Cocos (Keeling) Islands,Undirected,8541,,2,2
Christmas Island,Cocos (Keeling) Islands,Undirected,8542,,2,2
China,United States,Undirected,8543,,177,177
China,North Korea,Undirected,8544,,7,7
China,Mongolia,Undirected,8545,,12,12
China,Georgia,Undirected,8546,,2,2
United States,Bermuda,Undirected,8547,,25,25
United States,Latvia,Undirected,8548,,2,2
Latvia,Georgia,Undirected,8549,,5,5
Latvia,Lithuania,Undirected,8550,,4,4
Lithuania,Georgia,Undirected,8551,,2,2
Armenia,Georgia,Undirected,8552,,1,1
Eritrea,Yemen,Undirected,8553,,4,4
Yemen,Djibouti,Undirected,8554,,5,5
Solomon Islands,Nauru,Undirected,8555,,1,1
