Id	name	popularity	modularity_class	rol	betweenesscentrality
5qPRgWcEOGRzoIST0sHAiI	Angel Dior	58	5	role_0	0
0MoaBi6dSquXp6rrlqlF8R	Buscabulla	58	5	role_0	0
3VRyybsQu0MDG0F2LBxnv7	Noizu	58	9	role_5	233416974
4Q7FV4mw6Q3va79JwftGRv	BabyDrill	58	8	role_0	2108187
4epc3Bd0DOBA0kDywkRAsu	Westend	58	9	role_5	440843641
5IYRfypwG9BDDh5ZRPI80z	Totoy El Frio	58	5	role_5	10986073807
12lHTAdc9T204lw5qPtasv	Foreign Teck	58	5	role_2	202051904
3pTZ5sCcE1o2O9sWn5yQMg	Hydro	58	5	role_5	3440695844
24dYJ8P3YuFihvMcElFUWh	Pedro Fernández	57	3	role_5	66286268285
0AspLZGQkP38yddNoD0pLn	Mario Bautista	57	5	role_2	4860282367
0EocQPg9ycs21gcvaVm9hh	Joss Favela	57	3	role_2	477778
2mvVgc0UMgFwXGktcNmA6l	Elenco de Soy Luna	57	1	role_2	99578398
2QUvtLq6oQaX0LNsYY2fas	Cauty	57	5	role_3	6851673098
0nUGkxUncFeXt0Dr0hhrc4	Indio Solari	57	6	role_1	1277356725
5imd6MnP4WpDohSwFnO38T	Miguel Gallardo	57	3	role_2	2446778
1Qv4E1VgZOGnOYd99Kp5Bs	Las Pelotas	57	6	role_1	98573158
7A0dBf6Uyh5G1rW7Rh84Dt	Grupo Libra	57	3	role_1	3857614592
4d4OGW8V5resuylQWT6S9s	Viento Y Sol	57	3	role_1	4831997615
2ExqFhtOJ3rXrYJkBMqAxD	Grupo Yndio	57	3	role_1	11344720398
5oXtNxxScsHb1cRjqqfcMj	Los Solitarios	57	3	role_2	7485149086
4ncaw2cfA3Wlly1tBD2eWt	Yailin la Mas Viral	57	5	role_0	23628932604
1jB62pOe5WpGiHOBDtKBBG	La Zowi	57	5	role_5	19540898021
7dtC84FkhalFSKToofOdOv	Floricienta	57	1	role_5	5486716139
2PaZWGu5T5nHjY2xxAkFsT	THE SCOTTS	57	8	role_4	19241346
0D59XKX7L0hK51MK9fn4H8	Ritorukai	57	2	role_0	0
6gyhsZUy2fzzWZBRVPmOw4	Soto Asa	57	5	role_5	371061524
2rtnKY7iQJHIEBnOd66DCO	Alex Ponce	57	7	role_7	0
34Y7klgDHuaH1qWA9TJkul	Yomel El Meloso	57	5	role_0	2065753993
17vZy9fIIt6woqdWfc7UCy	Sinfonico	57	5	role_4	5361988832
3CbYyyd8wH3RT6t0jwpdzC	Murda Beatz	57	8	role_5	25217503
0bdJZl7TDeiymDYzMJnVh2	Preme	57	8	role_0	31931604
6NyPX5jymkvSPaJhCh1crb	Yeruza	57	5	role_5	3149874068
0A0oFtNpb7CV86uWlxjnQo	Los Avila	57	4	role_2	7848809199
13t1RROs40VnX8PtMUnBqc	Eugenia Quevedo	57	1	role_2	11616071201
2z1MpPojFcvxYcEAx0lT6w	Vicco	57	5	role_0	6211065791
7MNP6nVHIDvPCRvfCeAJpF	Pressure 9X19	57	5	role_3	0
4Tw0VaV1ENei24iQnktjXj	Alexio	57	5	role_3	57506401025
052B9SONfhoScw7dgYWw5o	Biscits	57	9	role_5	1505013335
4q0N3EI67tVnAeeaXbNQIj	J. Worra	57	9	role_2	122288328
1aOK2Zm4Wsm4I4DuoQIXsZ	Oscar el Ruso	57	5	role_2	2589002215
2f6TzIGIIxEuwp6o7kEbhy	Pablo Mas	57	5	role_2	248580064
6extd4B6hl8VTmnlhpl2bY	Huncho Jack	56	8	role_0	16027346
4TTxsp1mecTPT9O4dxVtvN	Patrulla 81	56	3	role_2	121803873
7LXdYckhvHWU4ejXbkHa3N	Pepe Quintana	56	5	role_1	3373631486
6Nm62oNQCdPxVoiQtFSksF	Estelares	56	6	role_1	1773661943
2to8xMgnoxHCXPF7eWJPvg	Nestor En Bloque	56	7	role_3	907617457
1tfhFc2Y8iplDKCteuXjCY	El Cherry Scom	56	5	role_0	1552768
0FOWNUFHPnMy0vOw1siGqi	Belly	56	8	role_0	18243242
3TQh6LXI9ADgyZJTT19TeR	Alberto Pedraza	56	3	role_2	986144623
4KZzz3Ri83L1aE5rNK9q3A	Los Telez	56	3	role_2	6111616255
0Y30TbA4p8SAfCzy2AFBa8	Yaviah	56	5	role_2	314242612
1p2oJls3t03KjBx99Lj2ZQ	Secretto	56	4	role_2	6265983333
4zOhMWD0LoBe2nP7s9cHhX	Joyce Santana	56	5	role_0	355066674
0hKJVChUaok3RN4noo7G3c	Penyair	56	5	role_0	6783254
1KUm2LsC3HnPKHvIoo4cKu	Ysrael Barajas	56	3	role_2	3215725157
3vxYNXtM9uOMdRAXTXgtmf	Yung Sarria	56	5	role_0	74040433
0HSGpDMeXaEmH5aUIHjnBF	Kiko Rivera	56	5	role_0	207789227
7fReOInDdj4876IaRNzHC2	Grupo Mente Maestra	56	3	role_4	46062692
2Oc5k5AzcBOoH470jTgZzp	El Frizian	56	3	role_2	923940154
11usEAQkFE6UJwsyAKkchi	Caleb Calloway	56	5	role_5	14830723819
3mGyF5kXDjEkLlFypJ93en	Lupita D'Alessio	55	3	role_2	539139065
2YMMZXPBFWM9aFUL4fzRTn	Destripando la Historia	55	2	role_2	116908
0WnP62TjkFfRrt52yE8zcX	Lucas Sugo	55	7	role_2	3738278999
4J0m1OquRGY8HYHxMocXfy	Bulin 47	55	5	role_0	12742324973
1ovPxptMcDubQ0CgYsS5hm	Grupo Legitimo	55	4	role_1	8880893897
0rTh1tAdrEbdKZBTiiAQSo	Mochakk	55	9	role_4	8595979
4k62OskaTa5WApIe7p1XXR	Grupo Samuray	55	3	role_1	114715935
0vpwDjHfD1T65OcmvpcF0S	Aniceto Molina	55	3	role_2	2403846
71FVpPyLHxYTn3CfUOJq7f	King Clave	55	3	role_2	430110694
3vYC7LFneIpmJRSgrYy6dc	Alberto Vazquez	55	3	role_2	45870139
0xf0KaVp6AMWgesiBh6fee	Musicologo Y Menes	55	5	role_4	1663994411
6LXRvV2OAtXF7685fzh3mj	Rowdy Rebel	55	8	role_0	0
4DOlsUBpxw706SXx05Xoi2	Xuxa	55	1	role_0	1023215357
4MlPk7Q5wc1b5KRKSCDNnh	DJ Pirata	55	7	role_2	7588823685
4STEdt6oH8RopaxpfWrO5Z	Cruzando El Charco	55	7	role_2	48609641758
0UgMoItq2HrVT6sRUF9ouY	Fazzini	55	7	role_4	30765145162
3FtVhV92rZyHa7ot2ioG5a	El Bobe	55	5	role_2	226940612
6h5PZ6aYahlswhw0w7QXea	Hans el Oso	55	3	role_4	66084757
4d3kmfoZBTuUPSUjgP45uo	Lérica	55	5	role_0	3538189029
6q3p11nP1p80Ey6LrOOSed	Hit-Boy	55	8	role_0	0
1EvLQTftUdMMQbOSeMOLn1	Grupo Selectivo	55	3	role_2	6822144
4rvJ0Ktz2X2Erea9XUHxfu	Pepe y Vizio	55	5	role_0	18407271845
42LEQxfXLEuzdqorKBbUVN	RaiNao	55	5	role_5	3198254594
49wxwtIqjRKbj0d3eHDMRJ	Luis Cortés	55	5	role_2	0
6ISKc7ev3V4EGnEagkXexc	ROBI	55	5	role_5	17091809465
16t23tANCHuuAN0yPqBbA0	DePol	55	5	role_0	408763951
4fO3o7bcYWTiLssCXfGIkQ	La Apuesta	54	3	role_2	65447875079
3ljuRRLVJKgXJKO0xNqzi6	Zarcort	54	2	role_2	2792798
7cYik4OyfBXYV5Z2TI7p90	Farina	54	5	role_3	27111696881
6vPXtLmNd3mW0dd1Rb9eQ9	Don Patricio	54	5	role_4	12853160157
4S7UxwDIG6o3FJkcGPdaBq	Los Fugitivos	54	3	role_1	439329767
2wjmZuSHtRx96Qxb8HiP2o	Guasones	54	6	role_1	5302808398
58BvN1pGtlKYP897Qsq5QA	La Mafia del Amor	54	5	role_5	6722303492
2vdi5RS6XV5Qy7J5GgDqgn	Margarita la diosa de la cumbia	54	3	role_2	13964379179
55TFMHRuyFaYFEKYnqKbSL	Martina Stoessel	54	1	role_2	607629329
37zUz0gjTaNCWTOymnuWGG	Jambao	54	7	role_1	7785366098
65jIUih0ZeTUJhSTRuYxpi	Omy de Oro	54	5	role_0	9147642382
0Zncosr79q01riJYbSBNA1	Turf	54	6	role_1	151641297
0A8eZ8ou3msWR8xVkJOFXe	Super Lamas	54	3	role_1	3005275606
6MWKObDGDrI3jN3Q3d9dpD	Jorge Blanco	54	1	role_2	313808395
0IAWTLWnUIzKVQDTGoYJk2	Los Manseros Santiagueños	54	1	role_2	11576583441
2dkbKcHXhN7ooFBdqAV76G	Nyno Vargas	54	5	role_2	765635572
2ArV1M689cANDANMu9OfBz	Los Llayras	54	3	role_1	25962641541
6aLoJJxz7MV2iZ423S8tJC	Doe Boy	54	8	role_4	642529705
2CEKDXUTkOu4LnGFysySTg	Sebastian Mendoza	54	1	role_1	4998725083
3h88VTqRj3GbUd2W41ZY5U	Los Pescadores Del Rio Conchos	54	4	role_1	19142409399
5ayyPSqoObeTOj1UGtM79C	Zeballos	54	7	role_5	2553434039
1lgtR3WlcFxEy6yPoOh0J2	Hozwal	54	5	role_5	1159263284
3XBw8ImFEo86mEB2dYh0vS	Zoe Gotusso	54	7	role_5	8226034951
0oO1IaDOBSeI96HbnCa5pZ	Solardo	54	9	role_0	75730916
7EEiVZvj6RCEtVX2F2pyxu	Slim Jxmmi	54	8	role_5	20297804
7edrtXagYn0nCFOwQp8AS1	Viru Kumbieron	54	1	role_3	3605544797
4CairTbnNW5l8GxiRIzsZ3	legallyrxx	54	5	role_5	11527051717
384MqcXCGGFh9UcjI5Tpc5	Eix	54	5	role_4	78646541407
4cYbf45YbZptNISnhay0xH	ROA	54	5	role_5	3541168406
5PYRJEcuO4GwG3LEiowJQc	Conjunto Nuevo Amanecer	54	4	role_2	2449038731
3rO1KMi81CCLjSjkImNtrA	CMG The Label	54	8	role_0	0
65VS702SIPGgTpWgTQupMA	NEGRO DUB	54	7	role_3	9929614752
4gZwJrNP5NG3KGS2dRcS5c	Nekxum	54	5	role_5	25653580628
39TshGQ7RY8nYrhILYRT1S	Linton	54	5	role_5	8156559457
2DP9xStkVVv753RBiEHXQB	Alkilados	53	5	role_2	1631173096
32x1uogH2zajP85pzZAtuE	Axel	53	1	role_6	0
1SykQGBiBwkQ1fcGpJ1BJt	Los Tipitos	53	6	role_1	1954165371
1mceaxtjWdEmwoDVAlkC41	Zaytoven	53	8	role_5	242797126
6Pg8M1zA3uDn0h5IOFc3pe	Los Freddy's	53	3	role_4	1101148907
3Ia6QnB1tPR9bcgnmbL5FO	Yampi	53	5	role_3	505268389
4JreHVYyb6GqE2BU03Kx96	Dayme y El High	53	5	role_3	2495873359
2rqtqFiCGyzaRSYdgMiMNC	18 Kilates	53	7	role_1	7415382752
5CChYiuVrfAXbhcGtgDjU9	Los Baby's	53	3	role_2	118880856
14lvrkdaXxggonwjKZpePM	Chano	53	6	role_2	34301398079
5l4GdLELvdnXZVT5g947i3	LOUTA	53	7	role_4	29844297952
63MoX25vZtzCSTvRFkAsnW	Los Apson	53	3	role_0	2055435287
3QchzUOTSCKWmaRGEEiuir	Saramalacara	53	7	role_5	1795115688
2rPOaAdN74S2D0Kw3ImL5O	Elpatron970	53	5	role_0	138022393
2EliUhznUrwHp1yJvhlHQF	Grupo Sonador	53	3	role_2	313683124
1ZbuFVK9SeRYrZfQLkNzah	Treintisiete	53	5	role_0	0
4UcGO4hOufILa9qGd3KOCo	La Perversa	53	5	role_0	10915045499
2PFG7Z9o7dUTCCVAuzZYJS	Grupo Play	53	7	role_1	10161124465
11aPF3sc8lDWNqPVInm4Zx	Kevin de Vries	53	9	role_0	0
2rAnv6brcXaglLZBB4XXEn	Nigo	53	8	role_4	16352049
680tleL97NcpJiib89V6UU	Esteban Rojas	53	5	role_0	225773598
0z2TqgHJgpKgAuArw50eiq	David Ornelas	53	3	role_2	5753096
6Itjwvv5YmsC8ZcI5N4Jux	Sael	53	5	role_4	186774455947
4oFwW8GNt4Seyt1dK3ij2S	Liderj	53	5	role_2	823659437
36GC5ob1mWpu07UpvMAYnl	Cele Arrabal	53	7	role_0	0
40lro6xpFS9TxV2uC7yvs4	Leebrian	53	5	role_4	8161856764
5AS4y4rlmbUYDCdg35qmI9	paopao	53	5	role_5	31841687665
49ggXUsjVHl7BwwaiPUCn6	Juan Duque	53	5	role_4	57944408113
2ENPnSzAeiXxEGFVQffe5q	Neelo	53	5	role_0	2047899
0TQ494EpT0cwX3JWh87nOr	SwaggGlock	53	5	role_0	2965610721
0c6zVQn3CWPIu7I6QV6D8Y	El Kaio	53	7	role_2	2622778416
6Q3ske8DX705YojfAgidez	Came Beats	53	5	role_5	5613644586
4BLePIKRIxR45iGnam62DE	Banda Pelillos	52	3	role_4	0
4FeDV8T2wgjzYKBamSp7MG	Enrique Guzman	52	3	role_2	2059402696
059ysTnWcrm4yFwTr0NDjc	Catupecu Machu	52	6	role_1	309143508
1orbu8WOc4EtKxQsfNNEZK	Los Dandys	52	3	role_5	5235584896
4r880LQXdnpTflv3uqV4kX	Grupo Kual?	52	3	role_2	1693036549
3TINnlLcMBQA88OoalsvYR	Los Pibes Chorros	52	7	role_3	2390532463
5fVtUielMhdztOA34ArB6c	Ratones Paranoicos	52	6	role_1	51604949
7JRxvyluWYJ3M3ssmZrVs6	Yerba Brava	52	7	role_2	1044145754
6ESkuwldylZr39AIAPC63J	Alejandro Lerner	52	1	role_2	5259250804
5iyTbismzdvyjpjIuhKRvX	Foogiano	52	8	role_0	8052629
4DuhYdfd2jHMdaqYVYZp04	Mancha De Rolando	52	6	role_1	348002255
7xOvjCKtJ2rjrclwvqZXqt	Internacional Carro Show	52	3	role_2	27899625
7B1LLuCQk13H4Mb6CFBftU	The Martinez Brothers	52	9	role_6	25322262
3ecm0ZCTUOZSNuHX3NcShh	Campeche Show	52	3	role_1	131096843
5l0ZjUz8rAAFVm616in8YR	Banda R-15	52	3	role_4	698413
4x6RfZKryEo441M8BscIJ0	YoSoyPlex	52	2	role_0	40186408028
4fILEHnYOJmHI2Z1VhuWLZ	La Banda De Lechuga	52	7	role_3	751387721
4E0HD2PMY8kQJIjlShrLUS	PAWSA	52	9	role_4	1199905781
4MU4rC7z6JpqxqbHDqtz7H	Keen Levy	52	5	role_2	3972807148
31kgZWvoPhxDcTKgVbgi3J	Koino Yokan	52	7	role_5	8383897834
41vcoPejPG3vv8emJ2R5Ox	Pablito Pesadilla	52	0	role_3	42443367
2EGMWC98kT000LbqnDYwhW	Kadec Santa Anna	52	5	role_0	2
7Bb4i0RT3zaudzb8KvxTUQ	Amarion	52	5	role_0	4610317425
5VKY4vo0U20tbsQi6OdH9o	Hanzel La H	52	5	role_2	800736214
4kNePvgiofm21MEs9fL7Yc	Los Reales Del Rio	52	4	role_2	2040816661
0j4dGWeyGGE4GvrAzdZIZ5	Raffa Fl	52	9	role_4	36109579
6xCiFhON3LPyvwIGvAGnwp	Profugos De Nuevo Leon	52	4	role_2	1606178571
09ryxLeU3mzmubZtcyDGdA	David Marley	52	5	role_2	1782974086
7n3wAgh1j3RRbxYzfZTQDF	Alico	52	7	role_3	816424664
4jCduxx9HzFKS0RrRAtVXD	Palito Ortega	51	3	role_2	8931697469
1db5TWniHR7iqwXer7AiQ2	Pappo	51	6	role_1	13816344495
0wNzx85rLgKy0OXYhpCItV	Acapulco Tropical	51	3	role_2	131740651
1yP1EbAX7oCvKI7j7PxzGg	Yndio	51	3	role_1	2096640003
5SyvBTttsNPEcFjtceTBmx	Roberto Jordan	51	3	role_5	4338554544
6OO01j5rLKCyPg4i3FuzIT	Árbol	51	6	role_1	3266051069
7zXRgSpjJkQmB9SnPLq1Qk	Crack Family	51	5	role_0	0
0FQUUcABeNbZZtWq8IRE3w	Los Baron De Apodaca	51	3	role_7	2374982
6ESzKdcEDKvhUek4ZaHruk	La Tropa Vallenata	51	3	role_2	2688755178
7a9gFzWS5uEHtbNNgA6xyM	D.OZi	51	5	role_1	4124050178
2Ro0uSqcQMG6L3ZRyoDEsG	Conjunto Rio Grande	51	4	role_1	3408193108
348pk4o3EhKmsSahzuClSf	CA7RIEL	51	7	role_3	5349107415
0Hkx0YcHHxDRRbH9WsSW0I	Marcianos Crew	51	7	role_3	1479139873
3E7NGbzUGlOjgYY8nvtijR	Paco Amoroso	51	7	role_5	23247201577
6m735GSES3duQtLrgqoGUb	KG970	51	5	role_0	76032139
24zj84GShUIcBQYq6VpOYW	Duke Deuce	51	8	role_0	14658946
0fdh6BhOBgk3vqVn2XKQ0F	Bandaga	51	5	role_5	25348319518
4gI6T5h1UQPf5hA3FdJULt	María Artés	51	5	role_2	0
09iEIVQVBtTVjiuEdqqkIR	Wade	51	9	role_5	1178406543
6htWLP8aiuf19FYMA4VQAZ	Massano	51	9	role_0	0
7zRP76y8bnV3OdkaraLHuy	Grind	51	5	role_0	0
41t0VtTsJW8JzLYN7e7Uig	Los Cadiz	51	1	role_4	90212813752
47G4aZmzN6mRtKCSoLoNDM	Endo	51	0	role_3	62955294631
7DhdJhd6DrxeJlUajwttd1	Martin Ikin	51	9	role_5	356508917
2IhhVEifV7ntdvp2YmMIzg	Reboll333	51	5	role_0	383123161
0zcP8lCmLxqRRIZJPSq8i7	Papi Sousa	51	5	role_5	6878549452
3fzFGIFcpHenYRfbnGf0JE	Nath	51	5	role_5	5800669512
5Zk54wioCsUtq5ggUWXqlK	Tuti DJ	51	7	role_4	10721679644
1y6tVxTqgNfqxTayfohSKJ	Lucho RK	51	5	role_5	889263951
5hhgghBFkLDdMn93GW4x3I	OG Parker	51	8	role_3	51832538
7Kt7O3A8zdjcCYPFopGTiY	Sharc	51	8	role_0	81898862
2sfOYs479VgaVHNPJKyG4n	BlueFire	51	5	role_5	3708153016
3cU7QclsaxDJY7usiRHYcy	Kekelandia	51	7	role_4	164906860506
53eKxFVMTRxQnsWe8v77Jy	Kronno Zomber	50	2	role_4	43980325
6Iv9dXeKX45ff7qe0LDuFW	Los Caballeros De La Quema	50	6	role_1	289710137
5gUZ67Vzi1FV2SnrWl1GlE	Benny Benni	50	5	role_1	9043512186
2WXllWJylpBWxIAHHcTEQ0	La Base	50	7	role_3	1120281052
0gcn3HLEtMkH06w4GUxzG3	Erreway	50	1	role_3	2137251527
6UBb8ZUUyarsyod6snflAR	J-King y Maximan	50	5	role_4	12279863927
09dpFW4ZcLR3GjeG7GOJR8	Don Osvaldo	50	6	role_4	7756502367
0t8lKcdJV0dEicuocOteOw	Los Chalchaleros	50	1	role_2	326490865
14rsSkmuSkij7q3SNsZSHQ	Repiola	50	7	role_3	781825517
65wmIidwFZCCoT1BUewp5P	La Rondalla De Saltillo	50	3	role_0	16424714
4VUjAlb1nGT2FW5n4CPxwi	Super Grupo Colombia	50	3	role_4	454058252
7CSpCpNGTK9589bTi44SzE	BANDIDO	50	7	role_3	74433255888
655963AgkTZeYUvCyodCIL	Sonny Digital	50	8	role_5	197158379
3OrjkcpKAlJClVOopBZicQ	Siete Lunas	50	1	role_1	4669800996
1vANzzDo9L1ZyCKJaYQQvq	Lodovica Comello	50	1	role_2	388546385
44T94QQEc60Jf7kqGY6Rip	Lee Foss	50	9	role_0	48488435
6jz0DkcaOtGlaNOA67rzIU	Sound De Barrio	50	7	role_3	283991822
2aHIy41xJKMsudwVFxCfoB	Xochilt	50	3	role_2	1021289683
7gmVTgaiN0gpDJKvTHPTRL	KayCyy	50	8	role_0	219479
6jEjSPxnwsibG6vPOjkeER	suei	50	5	role_0	4602805813
0YX8LuMQAh6ousnyhwXbkz	El Jhota	50	5	role_2	459495037
0ThxHJx0ElqLD8h2Compyq	WE$T DUBAI	50	7	role_0	16278612755
7kXCcNRLEnblbTAppPraBp	Milly	50	5	role_4	1203908977
5jBerZvTAajwYvdxt3UhgU	San Pacho	50	9	role_3	49622659
5RnwLXlnWPF57yzdmUnnvP	El Barto	50	0	role_3	2334697895
4d2NUjh9ZrzG1ZZdhpSDKH	Ewan McVicar	50	9	role_0	0
4u1dsEB1FKbGcdG0EAvxP8	Jambene	50	5	role_0	9137063
5ts3iw277wUG2DUKnqktAD	Monada	50	1	role_2	24122293034
7aG8YUI5alfF2pi0n5Cg5H	Kris Floyd	50	5	role_0	4820774028
64J3ISAKbfg1CuP4CVCMlF	Nabález	50	5	role_0	95466742
6LIY7Ni8uMsuVOKZq4iNPh	Mercedes Lambre	50	1	role_2	94558823
2T86EVnDCP64EaVKRXIcRx	Guz	50	9	role_2	70027696
2VvIMgT14KqJyUTVKEUw8O	π Beats	50	5	role_2	122246869
2lHzW2pMhRYX3ohx5lZY8y	Los Pasteles Verdes	49	3	role_2	2014289676
03Enzet8KLMkjdeQnbqbmn	Pacho El Antifeka	49	5	role_4	4889389119
15RLdM61VHtknTIYIuNviR	Blunted Vato	49	7	role_4	28520469494
6ZtLRqHEkAXPWVw0eRbDac	Jeeiph	49	5	role_5	679194926
29b16XDtyMXDrfo2hZ69wf	ADSO	49	5	role_5	13129422285
7sTzOfwrd0viYUuUu26a2N	Los Brios	49	3	role_2	23806448
3coKfYwV0ppdzD65z1cu3i	Supermerk2	49	7	role_3	711198847
6TASDj2ogOKQptnxgEvrcP	Jowell	49	5	role_1	28711106481
43Hr2FjhVehkROIIEb7EfQ	Ms Nina	49	5	role_0	11263634813
3ou3XMRNmyDSy6gnC1bSgN	TAICHU	49	7	role_5	10690643958
6MMoDGT2Mm3lz5sfVcd3Ck	La Fe Norteña De Toño Aranda	49	4	role_1	4061578876
4zKNSiS1LD7OT0z3hTqRE8	Grupo G	49	3	role_2	334322346
62zZb3lpCFBqLDjMccQgND	T&K	49	7	role_4	17086201
2GzKA5uPf3Nef6JjkUNk4H	Lyan	49	5	role_4	20044562845
07V3atNq2TyPNDYmzp6Dyy	Reese LAFLARE	49	8	role_0	63205819
3Mr0TsHv8DUbDBMEFW2L9T	Daniel Cardozo	49	1	role_1	16237639238
0QORPHk3wnOCjHpmDOZgfP	Alex Kyza	49	5	role_3	2917795961
2XVoz4hoXgQ3C2BTGxl9V2	Juan Ingaramo	49	7	role_5	19587155696
0LZaKjCxp13clON7dlplRt	Wiso G	49	5	role_2	54123958
3BxjasMelf9pKaE4f7Y0So	Chris Stussy	49	9	role_0	14987766
5Fg0tijG0DLOM7VdAJTMvV	rickyedit	49	2	role_0	1207666228
46K14JAfAHpxTSkb6KkFfN	Juicy BAE	49	5	role_0	5095656036
6nlHpSAfPX5rJCuRKF2997	Chavo	49	8	role_0	0
6RuutbNl5ny8LAf1uSK3fS	CEO Trayle	49	8	role_0	31115831
4LnMIW4aNwegikxZkUN4ir	Rokero	49	5	role_4	246150467
5X8Uu9qHN3KXLH2Fws87LB	Anubiis	49	5	role_5	3490783
1OuuJcg5OofM36OyEzoB2X	CHASETHEMONEY	49	8	role_3	0
54Ip38xHxjz2EJOksZx31L	DISTINTO NORTE	49	4	role_2	826180798
3QHfoNHT7vrSZX2XatyEsy	Candelaria Molfese	49	1	role_2	141519038
5okEmP9iOvZT9UdlODLiaR	Einer Bankz	49	7	role_3	1982703217
0YWTSwecJ4cKrEQjrh46la	Evar	49	7	role_3	2212426549
4Gr4Wo60IdAOBJLYgRZytK	Edu García	49	5	role_0	3747628933
3U2wjb3FScz1GCddqYnQHE	Los Del Ki Records	49	0	role_2	412962079
4W5RbLZybsLfAzE7QqdibE	Jorge Negrete	48	3	role_0	377949021
6aBoKzSTjuIi0sY69XHLk3	Karol Sevilla	48	1	role_2	3763169
7sQc4ugqcqoLJPnznIE2jm	Los De La Nazza	48	5	role_1	2512182461
3hwgckfLtTHdnkf694c7HS	Kodigo	48	7	role_3	1393410711
4ke9HXbejpYVMhbOjSa4le	Lil Gotit	48	8	role_5	496989515
6UAMLsapd2AyfEAEVFaxmc	La 25	48	6	role_1	646710621
0bYQe0JDIjxkSHQoXlfngl	ACRU	48	7	role_5	2118796809
4cvdQRyHmkSQSakUrW2oxv	Michael Bibi	48	9	role_5	586687858
7g4cPtKxNx146qdaY90TG4	Yemil	48	5	role_2	2856789
0b4F6xrKsPCHTXEl4j03LF	Retoños Del Rio	48	4	role_1	1976399604
4StQh17zinsbJ4r5ekmPj7	Coqeéin Montana	48	7	role_4	695041417
42duZ4KIXcWBEobTPLzHzg	Sergio Torres	48	1	role_2	2700157665
6BKMcsGBcNTkXAFY8Dibqq	El Gordo Luis	48	1	role_0	6102903561
3zMBw1jxFritUP7Mpce68i	AQUIHAYAQUIHAY	48	5	role_0	1713935723
2T6hbG0qQTyZglPgH7UEMP	Grupo Saya	48	3	role_2	4211406648
3KDXaImaYfNcLfhUKCrkBS	Original Elias	48	5	role_2	72970071
4PJtMqmJX54aKaztYQfFYb	Piti Fernández	48	6	role_2	9040854003
6h9B8wche8pbvJ0wiWKn8q	Los Yes Yes	48	3	role_4	8359204
63xFjf6Ww22O5gHrBP79G9	Marcela Morelo	48	1	role_5	10600487927
5aJWEc5r4loyrMRAXgPxsh	Ronpe 99	48	7	role_4	1849850781
3U1jsFYwwJHv7VB4Frf3F4	TyFontaine	48	8	role_0	60606127
1FxsUemFullSXJpySUsT0J	JC el Diamante	48	5	role_2	3515302832
6GEaxHZNiogI175zUr4KvH	Axel Fiks	48	7	role_5	16497077426
3i6lAgVHplDXb6zrjIeBeK	Kris R.	48	5	role_0	383123161
3e3y36WvzuMeXpTf282KKW	Galindo Again	48	5	role_3	4077322851
5yPVuutf3WAXUt1VqDaN1t	Chapter & Verse	48	9	role_5	612574967
3oOY07QqOUrLSEJ4AOv9rz	Elio Leiros	48	7	role_3	22519172761
3UdkBrbQWdMoMPI4XATTC0	DesaKTa2	48	1	role_0	14073023
28alLwceRIxNti9r9M9sPf	Ruven	48	2	role_0	804707227
4jyb6tiyWziOp0Gu1Gre49	ElMalaFama	48	5	role_0	187633574
1akovilveREPmx1E535jJU	Trapical	48	5	role_4	878050445
54seKvtsZauR1iauN0ptpo	De La Rose	48	5	role_5	3871310134
14SlnqKt21OL7zHU6TGnJB	Renaglock	48	0	role_2	3087559475
5DJQ2mf4W5JFyjLt4KdEQn	Cheztom	48	5	role_0	2695346542
7GuMDzwhKre9vE0894eNRj	Tom fomt	48	0	role_2	9199914033
0WG7v7wcDK5ZsUHjnZo9E6	La Liga	47	7	role_1	3828802946
1WXAndtMSMymA6qMXyvoXV	Los Gardelitos	47	6	role_1	524654536
5388C04OP0Fc6xqbvct7kv	Laureano Brizuela	47	3	role_3	0
1iABt08SoR4KMd1haq01Rg	iTownGameplay	47	2	role_1	1253816146
0FDJB5xf8i09jDjIg1qNED	Carlitos Rossy	47	5	role_3	1012232947
7exkSLWDTlXJYcmBhWp9cl	Horacio Guarany	47	1	role_2	25327225136
0ovfSEcDqepf0vqJc811zQ	Lisandro Aristimuño	47	1	role_0	22209699822
39vVl1HOIZwca5O4g8QQ8h	Mike Laure	47	3	role_2	1624058922
0zM1RE17huCYfueF8Iut1Z	Polo Urias Y Su Maquina Norteña	47	4	role_2	535907858
1u6AXgo5qmg0tfY8rDP18Z	Juliito	47	5	role_5	4851735
0GWdY55YF6xzN5L1A0X8nq	Pitizion	47	5	role_0	4961634999
4Frz1l5pFsgAYeUhAskAcZ	Grupo Trinidad	47	1	role_1	4857923138
5M5yM2s8dqrvy4y0AJ10Z4	Emus DJ	47	7	role_4	1840676076
27mWOSZjlpmtoqsRjRwQyu	Dennis Cruz	47	9	role_4	970864701
0W7oBn4W3biry1eehAk8wu	Albany	47	5	role_5	6649002508
6DGfzsM8doRBRyvYmgibkd	KYOTTO	47	7	role_3	1294829603
0Qdqf4cdxeMnSXZyCUo6d9	Mambo DJ	47	7	role_0	6304072119
5XUp43SjeL84EDkWoCG3qR	Bruno LC	47	7	role_2	22813351408
2q6Gq9jlgpNEWgOzRZELQP	Maty Deejay	47	7	role_2	33730737
