id;name;popularity;followers;d
744vZsAxCeqD2OlrXFtGjI;Rafa Villegas;3;37;2
14OsHv0CEqbpHzoYonFLeD;Javier Light;17;2153;2
2fDH4BBjEdNnM5a8vs79K7;Allans Marquez;10;369;2
4P4fkES6PmMG5VPC9qN5eV;Gabriel Nieves;27;1225;2
3CH4D8uZRepsNvDXc6A1OG;Tito Alvarez;6;66;2
7rFSzvPw2Nfbn650BnJ2Tl;Ele Producer;10;202;2
4PdeYJnOavCxYtH8ocxU8E;Luis De Rosa;9;885;2
0WpXw0taNq9LQ1gwtCSXQg;EL SIMIO;2;95;2
5QiWu6mjOJDDSrtQUHGw0G;Bre3lement;25;927;2
7zScG3FcoH0MXRgeVVkxs2;ROIMAN DALIS;2;644;2
62VrBHHA2GmeRF7xSeU7Tc;Will Torres;4;445;2
0kDddPAcTWzXwVjvRrIIic;Will Torres;1;72;2
0r37XE11RVqlMufXkjrmTx;Genio Producer;22;4377;2
6YsuJ5Gym3wQuHJafd5cNJ;Marco Gonzalez;5;134;2
4KOOTOc4mB55H7mTVQlFNN;Miguel Flxres;8;63;2
2plShqOnJ6GSuKKEpq6yiG;DJ Lugo;16;1330;2
6odJ9E2KXTlogF5Q4zBJQv;PINAMUSIC;0;50;2
0xkrB4LxCOwoYx8X0nD6sR;Sebastian Rios;2;157;2
0hNmJR5soD4sTd4ZplYmNz;SONO (COL);2;65;2
6AVF4bA0nOd7gAe6I6DDVz;Moreno & Prieto;18;964;2
3DuMtUpIKvLGOSKN4JL9eR;Felipe Cardona;8;101;2
4H55LU72aNlUo1DXjgaWoV;NOISSE;3;86;2
4RiPGo0bfQ3S65TvqCYen6;Nico Jara;0;44;2
5qbXMmy6soS5AnhtABld0J;Valek;4;71;2
5ZxBlTst0J6DZoVSwQHepJ;Daniel Vas;12;288;2
3LZuw8QhGXz1xvmhtfc7z3;Tete (COL);4;132;2
7le8SkhRwGd8PvSaXBHQVT;Gabriel Rojas;4;85;2
5UjWq1HPO7EIomDjTYlAcM;Ian Justiniani;5;121;2
0bu2lCKbDtDq1uKlgtMJ1o;LemonSouldj;23;207;2
6jockFof1s3dGGEvAjC0iW;Gabriel Dominguez;32;4608;2
1Xoo1Q9XBUYXFsFRb2MFfw;Sebastian Rivero;33;2388;2
34qS2yUdBylli2DQXL2Zzj;Harold Castro;3;110;2
68OOyVnaUOq7m4cxQmZslI;Band&dos;37;8050;2
18874Mg8iySoEc6xiG0mXz;BRITHO;2;64;2
3ArZj6lxTNU0O7XrMOZGeb;Vainc;1;816;2
3dUXYfCkhs941ljIachP7Z;Carrol;0;132;2
40BAsY9fmOq82ipKhoEZVb;DAVIS P;3;129;2
6f9SnNst7qIkGojO4YJNHL;Rafael Drager;9;392;2
4Im6SfAW8gOyex3FwFbtMP;Mathik;13;81;2
12uwVA4GJBuCuYmp0LffmL;Gustavo Dominguez;31;19763;2
5qURuhcV6ZjUfe1iYsC2Py;Tony Guerra;28;15259;2
0BToq6WJbEtZgSU7pIKuP6;L'OMARI;19;8796;2
2WOSywby795lQfbHtV07zB;Marlon House;5;90;2
1ekErPx4RqDpWKZ5PYuCp4;QMore;27;795;2
5Afyw95iiiAg0cpCU0EwoJ;Juan Valencia;25;1199;2
14ASSasIb42tG16ym4kVfh;Exotic;40;22367;2
1iMykDS33r6MFI04GCvBq1;J2Ar;12;79;2
4bXmS6DU6LRkThSVl2mquY;Ivory DJ;2;390;2
7jhTVoxZO1kgQNlAXoTRhS;Dave Lauren;11;558;2
293KGMp3aKVQ5JmyVt8VIb;David Lopez;35;8056;2
6oARZ0ckg0uN1GEs22MQw7;Massianello;45;3476;2
7CH26KSEQQ4m1Ey4Sku9wr;Nathan;29;210;2
7ya73VVTnzfSHrQnGq9WiC;Marco Acevedo;39;6549;2
5iZjTlgCuw1wjmkRyjFvvP;Felicia;33;351;2
2Jro2lFfaK1LiUIIY8Ff48;Los Rojas;37;44616;2
6ZkfAoHwFnBg7SKExJ3QJX;Facundo Toro;40;34970;2
06qV3sqzafoEDLWWPOmHO3;El Indio Lucio Rojas;38;31866;2
11PnNvuse5a0xPupBIeHyW;Tamara Castro;44;46645;2
4gQOceTfcyC3AQHUE2gmVt;Sergio Galleguillo;38;56183;2
73HzrMaQAGRv2nHCiOBlam;Los Carabajal;36;59221;2
2pm42ahOwMBST1vbdGqRAq;Canto 4;39;53486;2
793ACUr9nbTLP7KZUddXzU;Los Tucu Tucu;36;77589;2
2kRyLphTQyz7eaHhfLpMVl;Los Cantores del Alba;38;107203;2
1qo1zFHkGHoy8pSFFQkbtw;Los Guaraníes;31;21819;2
7Ky9MAWbIE0z5VtPSNiMvd;Guitarreros;33;29248;2
4RWsSjLE6TMBwdYzHj2NiO;Sergio Galleguillo Y Los Amigos;34;18130;2
26EVG2B9cd0c1gAfDsA7uW;Destino San Javier;42;51847;2
0IAWTLWnUIzKVQDTGoYJk2;Los Manseros Santiagueños;54;284481;2
4GN1eZnMxHLMX8a7sBBbFc;Cuti y Roberto Carabajal;30;23485;2
7exkSLWDTlXJYcmBhWp9cl;Horacio Guarany;47;250598;2
6J19N5JZkGRjuONpiizCIe;Sergio Denis;43;261429;2
60zawKIAJS16ul7OSY91wM;Valeria Lynch;42;256397;2
6ESkuwldylZr39AIAPC63J;Alejandro Lerner;52;358889;2
32x1uogH2zajP85pzZAtuE;Axel;53;1489544;2
4kyLueNyhG8PKhJagDDOJD;Patricia Sosa;37;119236;2
0t8lKcdJV0dEicuocOteOw;Los Chalchaleros;50;233034;2
4Apvih9OZt9ghebGFIVcXI;Los Del Suquía;32;35952;2
3JY4oF6rBQ45FSVUJtXixb;Los Fronterizos;34;86801;2
5gii2fYcxLoUHWd1lWe4aT;Peteco Carabajal;45;95419;2
28n5SobVPfbV8Slvgn5WUX;Vale Cuatro;24;15251;2
07S2B15CcvWG4jyfMhqx8X;Victor Heredia;46;168544;2
34wPpdJXRno0eRFI5IAOYh;Sandra Mihanovich;39;74213;2
3QSFLkwEghCeYY042s6uWs;Argentino Luna;37;89894;2
0nUGkxUncFeXt0Dr0hhrc4;Indio Solari;57;835896;2
2osoVujXgV0PA8lhqDKYFw;Callejeros;62;1845923;2
1SykQGBiBwkQ1fcGpJ1BJt;Los Tipitos;53;526528;2
09dpFW4ZcLR3GjeG7GOJR8;Don Osvaldo;50;234129;2
4DuhYdfd2jHMdaqYVYZp04;Mancha De Rolando;52;295596;2
0SnyKkoyBaB2fG8IJH4xmU;Los Piojos;60;1215895;2
6UAMLsapd2AyfEAEVFaxmc;La 25;48;365152;2
6Nm62oNQCdPxVoiQtFSksF;Estelares;56;441181;2
2wjmZuSHtRx96Qxb8HiP2o;Guasones;54;478624;2
6nVcjUJemqpJjc1WevwTvL;La Vela Puerca;60;964421;2
30fEdZPXgWfC4sNttcyB3C;La Renga;63;1525828;2
5z7054rmpJ05mohSsOE0sM;El Chango Nieto;33;43700;2
7hY9Nctj1rismpSsCItWFC;Nacho Prado Y Daniel Campos;35;11097;2
2IucHN96T0BZ3e4mXe9AgP;AHYRE;44;41175;2
3sTzey9Yo1tfeSQD0PIYRF;Juan Fuentes;32;12906;2
5fQdSkybNhdOYKwLLUWL71;Los Changos;32;14916;2
1Qv4E1VgZOGnOYd99Kp5Bs;Las Pelotas;57;669311;2
4VgvR7eu3k2T20mo6mXhXF;Intoxicados;60;1090158;2
6MxyNXnnmwQwdW2PD0gXYO;Bersuit Vergarabat;63;824377;2
059ysTnWcrm4yFwTr0NDjc;Catupecu Machu;52;551099;2
6ZIgPKHzpcswB8zh7sRIhx;Divididos;59;988259;2
0Zncosr79q01riJYbSBNA1;Turf;54;310714;2
6OO01j5rLKCyPg4i3FuzIT;Árbol;51;288246;2
7wTu5u7W3kc9Id5JAvSAFV;Viejas Locas;58;861072;2
2MLiASzGQHVMyORIApRGsp;Kapanga;46;485610;2
6Iv9dXeKX45ff7qe0LDuFW;Los Caballeros De La Quema;50;375132;2
7xEiX76imldiwL3joKgoAm;Los Reyes del Cuarteto;33;84364;2
5WJWxdQGsrF1G1iX0ixLfb;La Fiesta;41;122713;2
4TeM4orWQq9H1Wj2intCub;La Repandilla;46;391523;2
37zUz0gjTaNCWTOymnuWGG;Jambao;54;326335;2
2CEKDXUTkOu4LnGFysySTg;Sebastian Mendoza;54;258000;2
0CBKUzrf6yGdTgxAQbUUHS;Rafaga;65;605791;2
04TVfWdJWbfH0FOT2zA1Tg;Amar Azul;61;746857;2
7JRxvyluWYJ3M3ssmZrVs6;Yerba Brava;52;369146;2
0WG7v7wcDK5ZsUHjnZo9E6;La Liga;47;495439;2
2to8xMgnoxHCXPF7eWJPvg;Nestor En Bloque;56;430490;2
4PGCodvYkKFR1qPfeDlIPQ;Duo Coplanacu;42;36098;2
59OheJsvimLlXWvuL9j7Df;Bruno Arias;34;25393;2
60bawIS0g1l1tRMhT5dIO3;Hermano Hormiga;35;12105;2
1Sbn533a3TmseHmdYtGElm;Orellana Lucca;41;19094;2
7pa4Z64S1qU90QytnRJgoJ;Arbolito;33;55708;2
0qGRkfnUqWeG49vbCv6rMY;Chango Spasiuk;38;55049;2
2qA6QJKyk9W627mEn65hob;Raúl Carnota;29;24071;2
4l6qncc7ne4yU7z9i1Mtet;Jorge Fandermole;36;35002;2
6iqeypk1XRa2zQVRcIVmlF;Liliana Herrero;33;38093;2
7B4W35mskl1bpKV8l9WezH;Horacio Banegas;35;27066;2
0gEntoAjPckYFid9Mxw6Y2;Milena Salamanca;36;12844;2
2cGb9suXPC24IfcsALCyK4;José Luis Aguirre;33;10917;2
1PvGlWWeeIvW3xeTjAZxda;La Bruja Salguero;30;11307;2
3No5HqLrMqJbmpJ1nUjUiM;Juan Quintero;34;28879;2
23Pml8pDuAoLpaUxxGms4F;Orozco-Barrientos;28;9371;2
3XliglxGifK0IJjHPxo5MP;Roxana Carabajal;28;16591;2
0ovfSEcDqepf0vqJc811zQ;Lisandro Aristimuño;47;227812;2
4D56DujhnBViJ4oYCSl1GK;Teresa Parodi;37;43857;2
5fVtUielMhdztOA34ArB6c;Ratones Paranoicos;52;398534;2
1db5TWniHR7iqwXer7AiQ2;Pappo;51;398241;2
4b02cKcLB7pHqXYfeGR9iK;Paz Martínez;32;31607;2
7Cg2eqV6oHNE0P54WfajIX;Julio Sosa;42;92065;2
1GC9IVqOiXNuWi7UYgPLgC;CAE;36;35094;2
5diAzb0BD6mSdU1xOhM7dc;Adriana Varela;34;39806;2
3KsdiCqV04TOBhPWmk7u90;JAF;36;95809;2
7MLo24EMMZaRATfZKpLS2i;"César ""Banana"" Pueyrredón";38;30272;2
4Frz1l5pFsgAYeUhAskAcZ;Grupo Trinidad;47;120212;2
4MZwXbwveoO6NyBAZPbYZv;Los Leales;41;155809;2
6BKMcsGBcNTkXAFY8Dibqq;El Gordo Luis;48;118885;2
3Mr0TsHv8DUbDBMEFW2L9T;Daniel Cardozo;49;92802;2
42duZ4KIXcWBEobTPLzHzg;Sergio Torres;48;144746;2
4R5IzlNSizG1oT8Gs4HH6k;Grupo Cali;46;102192;2
4PJtMqmJX54aKaztYQfFYb;Piti Fernández;48;79249;2
1WXAndtMSMymA6qMXyvoXV;Los Gardelitos;47;326875;2
6U5QPaU2JpWfzInyd2g9zg;El Bordo;39;168810;2
4JathQD0aoyE5WwaIB2JxC;Salta La Banca;38;106053;2
0Qdqf4cdxeMnSXZyCUo6d9;Mambo DJ;47;78329;2
5Zk54wioCsUtq5ggUWXqlK;Tuti DJ;51;35455;2
1Zlzp7ckJ06DiPg5G5WjUC;Lautaro DDJ;41;52985;2
1LSYfRidvKN3sUXOg8HDWC;El Mala;35;10088;2
77vpwKgC1wzT1DPSS4zlBq;B-rlin;32;6801;2
51zgwqGYELQ4W7SobIyv8R;RYH;41;9260;2
3VGOer5eApPF1qsyYXlMFT;Pablito HC;46;45189;2
3cU7QclsaxDJY7usiRHYcy;Kekelandia;51;2024;2
3xxTHOKHoKoGOVgk1xPUxq;Farovi;26;4485;2
4wld5HDVMVy9I6MnPqjzFH;Ke Kumbia;19;4705;2
5b0t98sO8PmHcr3eAXcSMg;La Fase Buk;31;43929;2
4pk1XgKNE0PrjyObNnhgWO;VAS;27;7800;2
1mPGT9NP28juePRCT3zuHW;SOLARI DJ;44;8469;2
6enByKSU44322LSVzPKlxz;Friger;1;155;2
09n9hCHJv6V77TT9oUlKjL;Gero Laiker;24;3812;2
192E8ptSuYPT0rgJRyImNH;Jorgito Barrionuevo;38;11067;2
7jfwXiE8waY8Qt2Ycng6Tc;HERNAN JCP;6;258;2
4E1vcDCiROPP3muKybizHO;Valentin Reigada;28;2401;2
3GiNBEnaHit0JLhbf9BQCG;Cris 66;6;226;2
4pTZIpWCvzeUZyLp23FZjM;Mateo Sarc;9;3022;2
4IJbOplPSGIRdzgO4fjSdC;Miguelito;33;6062;2
2y8W2PypLEsO0G02dDJVdx;Junior;37;8443;2
29SNU9GZMUrD1K4aoUwRlH;Dormiste Rancho;27;1898;2
5Wx6ViOTyaB4ACjVaViuHG;Johny el Polakito;19;3951;2
2KduhXQDvxmX2ucuOXZjwM;Maldito Peke;16;29602;2
71LpuZycPgIv82EdxoRIrt;La Piedra Urbana;45;170229;2
3JjXQTP555FgptpoAcUCsD;Mc Caco;42;137744;2
2Bof5crSbhfBwf2pHNjPlw;El Dipy;45;321934;2
2TekzK4jw30Cc4jlAmcrVM;Mak Donal;33;115368;2
0yK7iVUnp47khkBMi0u7Rt;Puerko Fino;31;13280;2
1zMPCUEECPxOD3owmFOYge;Xaler Cr;1;230;2
2PFG7Z9o7dUTCCVAuzZYJS;Grupo Play;53;123334;2
2rqtqFiCGyzaRSYdgMiMNC;18 Kilates;53;265812;2
4bw2Am3p9ji3mYsXNXtQcd;Piso 21;74;8912596;2
6OBGbSaBUvQtk9wpQfDbOE;Kevin Kaarl;73;6583539;2
5H1nN1SzW0qNeUEZvuXjAj;Danny Ocean;75;5267744;2
07YUOmWljBTXwIseAUd9TW;Sebastian Yatra;79;22037017;2
4axKuDPr6WKcDCyh8vueTY;Luar La L;75;787185;2
128ftF9X7Kd7Di2fq3wYVs;Jamby El Favo;65;1429074;2
4CQdcx66F116k2db2Y0rjE;Hades66;70;287723;2
5bWUlnPx9OYKsLiUJrhCA1;Jon Z;69;5992041;2
4ncaw2cfA3Wlly1tBD2eWt;Yailin la Mas Viral;57;279268;2
4UcGO4hOufILa9qGd3KOCo;La Perversa;53;136641;2
1DnmGMN1A57wUR0KhxOnnu;La Insuperable;40;226195;2
34Y7klgDHuaH1qWA9TJkul;Yomel El Meloso;57;187002;2
4yjm4SvYqC5FFuLbB6TyHr;Bellakath;70;764404;2
4xe6s55EDjpRpyZsrFoiWh;Haraca Kiko;45;118248;2
2oQX8QiMXOyuqbcZEFsZfm;El Alfa;78;3244069;2
2Atk4SWx7daQtItQBa735M;Yeri Mua;71;1031044;2
1ZbuFVK9SeRYrZfQLkNzah;Treintisiete;53;143329;2
1tfhFc2Y8iplDKCteuXjCY;El Cherry Scom;56;264523;2
4riOEaOW5hCeqomFDBk0aP;Rochy RD;62;1174230;2
4J0m1OquRGY8HYHxMocXfy;Bulin 47;55;519714;2
5qPRgWcEOGRzoIST0sHAiI;Angel Dior;58;107460;2
4SQdUpG4f7UbkJG3cJ2Iyj;Arca;59;509139;2
1yX62RHdYysNcIrO33WQxJ;Dani Flow;76;850715;2
1MsuHuJMhPWFbzl2KWLyzz;Menor Queen;28;19187;2
7qYeIN2r4H1kBvr0Gm9Iav;Randy;64;514582;2
42LEQxfXLEuzdqorKBbUVN;RaiNao;55;44550;2
7aG8YUI5alfF2pi0n5Cg5H;Kris Floyd;50;31183;2
3E12tRURRvPfHz0hAMCFYc;Omar Courtz;66;113615;2
1jB62pOe5WpGiHOBDtKBBG;La Zowi;57;251357;2
58BvN1pGtlKYP897Qsq5QA;La Mafia del Amor;54;383155;2
4Ejyn899EXnQc0PhfKC7wY;La Mafia del Amor x El Combo Perfecto;37;87609;2
6gyhsZUy2fzzWZBRVPmOw4;Soto Asa;57;199007;2
1rTUwYS38LkQTlT2fhikch;Yung Beef;63;481858;2
4nXXIxTneJksvGXrlmX8oA;Kaydy Cain;59;478062;2
0W7oBn4W3biry1eehAk8wu;Albany;47;93606;2
5yD3wtXDmbOloiFzO3km1M;LUNA KI;43;54940;2
3bvfu2KAve4lPHrhEFDZna;Lola Indigo;71;1138657;2
5TYxZTjIPqKM8K8NuP9woO;C. Tangana;72;2625616;2
43Hr2FjhVehkROIIEb7EfQ;Ms Nina;49;176895;2
3VHAySZQPlfGlNLslzXYpN;NATHY PELUSO;66;1126989;2
22dFwJoRBV51ue5TGnC7Dt;Beny Jr;71;1035936;2
3hWEl2WyfFoVtZeh4GLRwj;PXXR GVNG;39;146314;2
7GQDI5Vmxs92RsIRZzYT11;Pirlo;67;246060;2
7hIqJfRYGBWWT1Qxu6Cpd2;Andy Rivera;67;3009340;2
1ykothWH0xl8drRyJWuw7I;Ñejo & Dalmata;63;1714999;2
0GchaVw5KfSVEm0xl0OXEe;Luis Alfonso;60;206859;2
2OHKEe204spO7G7NcbeO2o;Ñejo;69;4143335;2
77GVmrLGuxNEvj2ibvT62v;Luigi 21 Plus;62;1272268;2
3SEztK9fNxg81qZ8qETGNT;Yeison Jimenez;63;1593546;2
0zcP8lCmLxqRRIZJPSq8i7;Papi Sousa;51;39186;2
2IhWNzpfxZwP7Pi7nMt0L0;ALVAR0 DAYS;34;16116;2
4CairTbnNW5l8GxiRIzsZ3;legallyrxx;54;51392;2
1jtvmXiemNFkPO11NMdjfu;Nsqk;58;136326;2
3zMBw1jxFritUP7Mpce68i;AQUIHAYAQUIHAY;48;96489;2
4rriNpL1lxpoysDDctWgl3;Jesse Baez;59;160759;2
5AS4y4rlmbUYDCdg35qmI9;paopao;53;40270;2
2h8f3bQReG6QLk3tA1j7NS;Zizzy;41;19765;2
399j7KzhXlNysKZvb55lxd;YOSHI;40;18376;2
5r3DSRaJz8ckIw4XPH9Whd;Méne;47;30612;2
5lWasZeo8uWQk6GD8czJLq;Sen Senra;59;182336;2
6NyPX5jymkvSPaJhCh1crb;Yeruza;57;131631;2
3pTZ5sCcE1o2O9sWn5yQMg;Hydro;58;19196;2
2KtMll7bpqySnZhr8wriRE;CDobleta;61;156837;2
6NmMI7UnfmIpLRYoz8H9jm;Ankhal;61;284250;2
5VKY4vo0U20tbsQi6OdH9o;Hanzel La H;52;82026;2
7MNP6nVHIDvPCRvfCeAJpF;Pressure 9X19;57;69338;2
4cYbf45YbZptNISnhay0xH;ROA;54;31244;2
5X8Uu9qHN3KXLH2Fws87LB;Anubiis;49;28437;2
1lgtR3WlcFxEy6yPoOh0J2;Hozwal;54;164102;2
6P6GTRTigHBp8ZesNtpCKH;Almighty;71;696158;2
7Bb4i0RT3zaudzb8KvxTUQ;Amarion;52;117792;2
1u6AXgo5qmg0tfY8rDP18Z;Juliito;47;129144;2
65jIUih0ZeTUJhSTRuYxpi;Omy de Oro;54;317052;2
0yfhOzsYbBALSbWK4DjpCh;Pedro Calderon;62;25354;2
6TKygPpVT29oGUogu4J9Ec;Yan Block;59;41666;2
0SSbTivuMrvdqgCt7ln6jD;ICON;59;13967;2
11usEAQkFE6UJwsyAKkchi;Caleb Calloway;56;8353;2
40lro6xpFS9TxV2uC7yvs4;Leebrian;53;44436;2
6JaOGIlSvYswVLPmGUheOO;GARABATTO;63;9407;2
6LpPPlGAVJAaNqsp8n4vyu;Ana Macho;21;5658;2
5UN0rzL594mWY2RbOtZqIN;Ptazeta;58;163328;2
0JoFdUO6q5ZRdnfRADpRiJ;La Cruz;41;63125;2
4wMQTWavQZgr8ySlo5s2Tt;Isabella Lovestory;43;52914;2
0ePPxl04qm9B08uPnbBmpC;Cita;17;4083;2
1tUbyAgdYNOjxXrNSfgquF;Safety Trance;41;20277;2
38DOU02BQmlcooCqxr3aSd;Akatumamy;34;15320;2
5J7o47wyT1cQOkHPFwzq4X;VaniaJoplin;25;10692;2
29rvPhemBdOLYdLr2xI8dr;Six Sex;38;19082;2
3YvJLKikEKjbzNBk9rfIKE;Sailorfag;38;142845;2
0MoaBi6dSquXp6rrlqlF8R;Buscabulla;58;91579;2
4ZNk4pFFvI85sdgjkFPBjI;La Goony Chonga;39;69375;2
0tmwSHipWxN12fsoLcFU3B;Manuel Turizo;82;13254032;2
7sSnEcKS0s8mxAdSJw4OSI;Elian G;34;4746;2
6RnrJJStoEIXOH7OHvcirJ;Lauty Deejay;39;9460;2
0cuYuVmuGLzci1iagOtAhS;Lalito Aimar;23;7957;2
2PEZMF8NDhtKTFLi0vwOts;EL BRIANN DJ;13;2603;2
5uCYzc7VxXXN7CmbQzdfIs;Elian  G;15;1257;2
6TBAsT2jRzr5rliFD8Oggj;JuancaRMX;26;1930;2
3JAJvWWiQr0IZxpBoezxfc;Uli Deejay;20;1274;2
7FqzRG8AeQqxvvhoW6wOZt;Jony DJ;24;3023;2
4kqWqhPPFKGPe1cKcOWW6K;Sebiche;31;2160;2
4BnDpIPclX4yzei6j1C1Dr;Luz Eluney;12;1092;2
3grp03ql2h9QCmUhtPR5Vn;Touch Down Production;24;3546;2
6XyKFAoM3iHJimAHWo7JNQ;May Creizy;27;2370;2
1qlaFNonwDsPxqSQZX2jub;Roldan Emi;36;1727;2
3zNp7rS9wBL85cN7RkzdYM;HL RMX;21;494;2
5Ia2IavngNhdfhMKWCdGiF;Infinit L.B.D.N.;2;369;2
2ayNSoKPCRAfjp6hQ76hRu;Nacho;62;5286817;2
1phfTBIocBW3UwqcYjaEN6;Mike Bahía;65;3107835;2
5dbaLmK5SHLLg8Z4CcTJpX;Greeicy;68;7291317;2
1VrWc8r4AjrR8YfT0vlsc7;Chyno Miranda;41;1640392;2
1GAymyGBvB4gQy5Z5LZ1Wj;Lalo Ebratt;63;1991734;2
0eecdvMrqBftK0M1VKhaF4;CNCO;66;9416866;2
3ATyg4fGC9F8trfb0GRWmX;Joey Montana;58;2648490;2
5DUlefCLzVRzNWaNURTFpK;Cali Y El Dandee;67;3849306;2
2DP9xStkVVv753RBiEHXQB;Alkilados;53;2039863;2
5NS0854TqZQVoRmJKSWtFZ;Chino & Nacho;63;2611296;2
0AspLZGQkP38yddNoD0pLn;Mario Bautista;57;1718852;2
28gNT5KBp7IjEOQoevXf9N;Camilo;77;18534613;2
2bxxlINUlcMQQb39K7IopR;Abraham Mateo;66;1493449;2
5xSx2FM8mQnrfgM1QsHniB;Danna Paola;70;4934648;2
680tleL97NcpJiib89V6UU;Esteban Rojas;53;72033;2
2IhhVEifV7ntdvp2YmMIzg;Reboll333;51;39435;2
3ygJTpJJIK7eEeC2EFRl9D;Alcolirykoz;61;487853;2
3i6lAgVHplDXb6zrjIeBeK;Kris R.;48;37668;2
0hKJVChUaok3RN4noo7G3c;Penyair;56;156998;2
7zXRgSpjJkQmB9SnPLq1Qk;Crack Family;51;280369;2
1RBzGO6Nm3uyhUSxP7EDWO;KEVIN ROLDAN;70;5617780;2
2PAyYzUdafG4mFFp6Rynsk;Raul Clyde;59;27032;2
60ZOYUFnCYEeKYsxgvPxOS;Cano;63;358485;2
2SNfNJDsahTSVFwgxposF5;Soge Culebra;62;234965;2
1nwjHzOUQZsNYX8xoWiGVC;Funzo & Baby Loud;59;229187;2
0jeYkqwckGJoHQhhXwgzk3;Cruz Cafuné;68;333690;2
1y6tVxTqgNfqxTayfohSKJ;Lucho RK;51;29123;2
5kgDdP7a4TsvkF08gpJGX0;Juseph;60;28396;2
00me4Ke1LsvMxt5kydlMyU;Cosculluela;73;5759652;2
3EiLUeyEcA6fbRPSHkG5kb;De La Ghetto;76;7046952;2
4IMAo2UQchVFyPH24PAjUs;Jowell & Randy;70;4279724;2
6XFITTl7cFTdopDY3lUdlY;J Alvarez;68;5276212;2
1pgDilWYDWLoOgGjf1iHNu;Zion;73;3965305;2
3IEvQoAohcGX7CdrbtIle7;Baby Rasta & Gringo;61;3233652;2
3SUT1jjM5hzZj9TLfLZGIP;Tego Calderón;71;4479844;2
329e4yvIujISKGKz1BZZbO;Farruko;82;15390301;2
21451j1KhjAiaYKflxBjr1;Zion & Lennox;75;7443783;2
3E6xrwgnVfYCrCs0ePERDz;Wisin;74;8944182;2
0GgyFUpOyzWDRDqx8FCTDN;Baby Rasta;69;2037570;2
5lYeiQxUTcGKVgAuTqbTeL;Charles Ans;69;1565954;2
2hejA1Dkf8v8R0koF44FvW;Gera MX;75;4629143;2
6XTGKOV9jceQ6f67lnhpbF;LATIN MAFIA;73;779967;2
4QFG9KrGWEbr6hNA58CAqE;Alemán;74;5145820;2
1cUpGtXcSQsovNYEZOQgOG;Nanpa Básico;70;2372727;2
1aWJsBQa67l72j1VT3D6Ow;Micro TDH;68;1994196;2
3JSSjGYcIkgsrz7892CelT;Ed Maverick;69;3109204;2
6vPXtLmNd3mW0dd1Rb9eQ9;Don Patricio;54;643247;2
0zgFL90nGTrH2iOMD8Vysy;Sabino;65;839885;2
3GPTvhZ8XfH7WkHXidvELk;Chris Lebron;59;340180;2
3HH6yOn1yJNZo3RY5zEfy5;Javiielo;61;347097;2
2ydZrTy8U3kOMOzx20s3dg;DJ Nelson;71;1149894;2
710SBqElGnORke8i5Uje4E;K Savage;6;1777;2
5asPOM0iQXw3g9GaL3BhGe;G2;2;830;2
1MiA6VNBGK63gBhLhvxG7p;Sosa 808;9;3125;2
63UHf8KE0G8sAf6xcykcAQ;Smatt Sertified;6;419;2
6AShaEivJLSXztSNG9S71l;Stoop Lauren;17;1293;2
6vbWy2UCUpsy6nalRVzbhc;Lil Quill;25;14460;2
2Ip2r4GwkWgXS9iq8MHOGR;FINAOthaDON;6;1470;2
0SOV5kDRCbdfxC2SIChdK6;YOUNG SIZZLE;10;3659;2
76h7CnmSRR6gSVXuDgJRb6;4LGANG G5iVE;8;1451;2
7FbS1LDmvqH4vATLfZvHvg;Gudda Tay;10;2327;2
5OvxIgwOZ62eRpQIyiJtrY;Mal & Quill;15;10820;2
3d9p4wQERwBWsW4NmVFtSe;4LGANG G5iVE;0;208;2
2bAh3Pjl6JusfLvENVHu29;G. Ry;21;112;2
4cvXYjbNJCGWEGgvfAhkR7;Stunt;0;74;2
655963AgkTZeYUvCyodCIL;Sonny Digital;50;106358;2
6BoZYFkjgwxaS8xEuK9ij5;808 Melo;22;14556;2
2dROc7Ow7xHK2mt817GGRJ;Wheezy Outta Here;13;473;2
1OuuJcg5OofM36OyEzoB2X;CHASETHEMONEY;49;20128;2
0MkYqs9CaYOelt4rdnUGyv;Young Crazy;13;3761;2
10GLvmYTXJg00ibbVqpner;Pvlace;17;3298;2
2iX9KbdYoshOwrGXDVqurh;Redda;35;11731;2
2WInxWtfee6mRhUQUmIRAH;Strick;39;38413;2
0DO5d7KMv6Gn1mIbDhlyUf;Nechie;35;7549;2
31yqUKDLuRIRp6WrGHijf9;Taurus;24;1026;2
2f6hqWBFjqS1EUHMS1JOFB;Unfoonk;30;15693;2
6aLoJJxz7MV2iZ423S8tJC;Doe Boy;54;258267;2
1xr2G8Hlx4QWmT9HaUbmoO;Young Stoner Life;61;141983;2
2J0JN7EFN10G1Tty6hX0AN;DJ ESCO;44;284245;2
1mceaxtjWdEmwoDVAlkC41;Zaytoven;53;390650;2
3CbYyyd8wH3RT6t0jwpdzC;Murda Beatz;57;139947;2
4ke9HXbejpYVMhbOjSa4le;Lil Gotit;48;400997;2
1MHslxKWxauC559dXYEX1C;DJ Durel;28;6523;2
2qFmZcrhfzbppEdD6wibAy;Marlo;40;33656;2
0d0wL41ZqFutUwco4uO1dH;Co Cash;35;52517;2
24zj84GShUIcBQYq6VpOYW;Duke Deuce;51;147782;2
6LXRvV2OAtXF7685fzh3mj;Rowdy Rebel;55;160834;2
